Year,Global,North,Tropics,South
1701,-0.5630515598144532,-0.2548507629089353,-0.28752991592788707,-0.020670729901885992
1702,-0.9155024525390625,-0.32168267193603506,-0.47854277262268075,-0.11527703681945804
1703,0.3937086250488287,0.2968019725341797,0.11237614464111326,-0.015469425302124033
1704,0.7938291289855957,0.3015077831542973,0.40757476986694335,0.08474675643539427
1705,-0.8197864776123045,-0.40902139094238277,-0.44243464010009764,0.031669725846862784
1706,0.5775809170166011,0.19867813615722615,0.34950161832275384,0.029401190881347624
1707,0.27900840036621133,0.12727831731262215,0.17361227581787106,-0.021882238124084477
1708,0.5090161246833805,0.567306531738281,-0.01397863465576173,-0.044311854199218695
1709,0.011537353454589694,-0.3042092944885255,0.26508085378417967,0.05066567379684448
1710,0.033151981970214454,-0.07315475515136745,0.05713899933471674,0.04916765803642273
1711,-0.6763768025344848,-0.5050850393188481,-0.10504894350585939,-0.06624277459716797
1712,0.2706610882598881,0.656169484130859,-0.3806778838623047,-0.004830481490707384
1713,0.15590722340698257,-0.019908276635742378,0.16192527909851076,0.01389040017929083
1714,-0.375941357940674,-0.10862273496093759,-0.22946609328002932,-0.03785257761383059
1715,0.07301995290527288,0.34190430710449254,-0.3132381815002442,0.044353874349975626
1716,-0.029548701617431797,-0.25871660771484334,0.2840973622695923,-0.05492956328887944
1717,0.5234911093872069,-0.4721399725341804,0.9753445608947754,0.020286708563232406
1718,-0.04104648896484328,-0.2494129225341798,0.14499767985534676,0.06336863874893192
1719,-0.9727542933837889,-0.3254101738769532,-0.6340895759399413,-0.013254603243255673
1720,0.5726568349044796,0.32133659963378897,0.2630853619628905,-0.011765025302124024
1721,-0.4983342077636719,-0.2653405844238281,-0.28253376514434814,0.049540213263702386
1722,-0.9292717768798829,-0.34916231019287086,-0.4548357888793946,-0.12527337697448732
1723,0.3743620380615234,0.2989627826660152,0.0984911402801514,-0.023091816906738335
1724,0.8121061666076661,0.29507095579834,0.4385250582275392,0.07851006940155027
1725,-0.7835314590087888,-0.4210523226562499,-0.39337306921691906,0.0308938512496948
1726,0.6137625278869623,0.18483170427246093,0.39809095806884776,0.030840015715026883
1727,0.3459915441650389,0.1469037942443842,0.22088865281066908,-0.02180100259094238
1728,0.5739642241081238,0.595009807250977,0.0207726029296875,-0.04181808103637693
1729,0.07752445598144533,-0.28314287951660144,0.30971330249633794,0.05095395898818967
1730,0.10880709977416964,-0.027300843676757704,0.08680905568542482,0.04929886745452881
1731,-0.648308007971191,-0.5028966589965822,-0.0817212169830323,-0.06368998569488522
1732,0.31516647506103534,0.6672633530273437,-0.3507896266754151,-0.0013075671615600313
1733,0.18589911113891552,-0.016300048315429805,0.1893572561920166,0.01284189323043823
1734,-0.3445121960540772,-0.09468919709472641,-0.21336692618408198,-0.0364562157142639
1735,0.09707037791748029,0.34804641456298846,-0.2958522379760743,0.04487610393676761
1736,0.00011464304809528827,-0.24642282150878916,0.30179236078948973,-0.05525496466369625
1737,0.5443860356323241,-0.4621030501464846,0.98792687293396,0.018562198116302494
1738,-0.0263368879760739,-0.23123359511718794,0.14124146198730467,0.06365543516235356
1739,-0.9966365824218748,-0.3225258593261722,-0.6601503092788698,-0.013960457796478252
